season,team,win,type
2024,Browns,0,Home
2024,Titans,0,Home
2024,Colts,1,Home
2024,Vikings,1,Home
2024,Saints,0,Home
2024,Steelers,1,Home
2024,Buccaneers,0,Home
2024,Raiders,0,Home
2024,Seahawks,1,Home
2024,Cowboys,0,Home
2024,Rams,1,Home
2024,Cardinals,0,Home
2024,Falcons,0,Home
2024,Bills,1,Home
2024,Bengals,0,Home
2024,Giants,0,Home
2024,Falcons,1,Home
2024,Bears,1,Home
2024,Packers,0,Home
2024,Colts,1,Home
2024,Jets,0,Home
2024,Buccaneers,1,Home
2024,Panthers,0,Home
2024,Texans,1,Home
2024,Cardinals,0,Home
2024,49ers,1,Home
2024,Raiders,1,Home
2024,Chargers,0,Home
2024,Ravens,1,Home
2024,Dolphins,0,Home
2024,Lions,1,Home
2024,Falcons,1,Home
2024,Vikings,1,Home
2024,Bears,1,Home
2024,Bengals,0,Home
2024,Patriots,0,Home
2024,Commanders,1,Home
2024,Jaguars,1,Home
2024,Texans,1,Home
2024,Broncos,1,Home
2024,49ers,0,Home
2024,Rams,0,Home
2024,Seahawks,0,Home
2024,Steelers,0,Home
2024,Chiefs,1,Home
2024,Seahawks,0,Home
2024,Bears,1,Home
2024,Packers,1,Home
2024,Titans,0,Home
2024,Patriots,0,Home
2024,Saints,0,Home
2024,Eagles,1,Home
2024,Ravens,1,Home
2024,Broncos,0,Home
2024,Raiders,0,Home
2024,Cowboys,0,Home
2024,Panthers,0,Home
2024,Giants,0,Home
2024,Jets,0,Home
2024,Saints,0,Home
2024,Jaguars,1,Home
2024,Falcons,0,Home
2024,Bills,1,Home
2024,Browns,0,Home
2024,Packers,1,Home
2024,Colts,1,Home
2024,Vikings,0,Home
2024,Giants,0,Home
2024,Rams,1,Home
2024,Commanders,1,Home
2024,49ers,0,Home
2024,Steelers,1,Home
2024,Buccaneers,0,Home
2024,Cardinals,1,Home
2024,Rams,1,Home
2024,Bengals,0,Home
2024,Browns,1,Home
2024,Lions,1,Home
2024,Dolphins,0,Home
2024,Patriots,1,Home
2024,Buccaneers,0,Home
2024,Jaguars,0,Home
2024,Texans,1,Home
2024,Chargers,1,Home
2024,Seahawks,0,Home
2024,Broncos,1,Home
2024,Raiders,0,Home
2024,Commanders,1,Home
2024,49ers,1,Home
2024,Steelers,1,Home
2024,Jets,1,Home
2024,Falcons,1,Home
2024,Bills,1,Home
2024,Bengals,1,Home
2024,Browns,0,Home
2024,Ravens,1,Home
2024,Panthers,1,Home
2024,Giants,0,Home
2024,Titans,1,Home
2024,Cardinals,1,Home
2024,Eagles,1,Home
2024,Seahawks,0,Home
2024,Packers,0,Home
2024,Vikings,1,Home
2024,Chiefs,1,Home
2024,Ravens,1,Home
2024,Panthers,1,Home
2024,Saints,1,Home
2024,Chiefs,1,Home
2024,Colts,0,Home
2024,Bears,0,Home
2024,Buccaneers,0,Home
2024,Commanders,0,Home
2024,Jaguars,0,Home
2024,Chargers,1,Home
2024,Cowboys,0,Home
2024,Cardinals,1,Home
2024,Texans,0,Home
2024,Rams,0,Home
2024,Eagles,1,Home
2024,Bears,0,Home
2024,Lions,1,Home
2024,Titans,0,Home
2024,Dolphins,1,Home
2024,Patriots,0,Home
2024,Saints,1,Home
2024,Jets,0,Home
2024,Steelers,1,Home
2024,Broncos,1,Home
2024,49ers,0,Home
2024,Bills,1,Home
2024,Chargers,1,Home
2024,Cowboys,0,Home
2024,Browns,1,Home
2024,Bears,0,Home
2024,Colts,0,Home
2024,Dolphins,1,Home
2024,Giants,0,Home
2024,Commanders,0,Home
2024,Panthers,0,Home
2024,Texans,0,Home
2024,Raiders,0,Home
2024,Packers,1,Home
2024,Seahawks,1,Home
2024,Rams,0,Home
2024,Chargers,0,Home
2024,Lions,1,Home
2024,Cowboys,1,Home
2024,Packers,1,Home
2024,Chiefs,1,Home
2024,Falcons,0,Home
2024,Bengals,0,Home
2024,Vikings,1,Home
2024,Patriots,0,Home
2024,Jets,0,Home
2024,Commanders,1,Home
2024,Jaguars,0,Home
2024,Saints,0,Home
2024,Panthers,0,Home
2024,Ravens,0,Home
2024,Bills,1,Home
2024,Broncos,1,Home
2024,Lions,1,Home
2024,Giants,0,Home
2024,Vikings,1,Home
2024,Dolphins,1,Home
2024,Titans,0,Home
2024,Steelers,1,Home
2024,Buccaneers,1,Home
2024,Eagles,1,Home
2024,Cardinals,0,Home
2024,49ers,1,Home
2024,Rams,1,Home
2024,Chiefs,1,Home
2024,Cowboys,0,Home
2024,49ers,0,Home
2024,Giants,0,Home
2024,Saints,0,Home
2024,Titans,0,Home
2024,Browns,0,Home
2024,Panthers,0,Home
2024,Texans,1,Home
2024,Jaguars,0,Home
2024,Chargers,0,Home
2024,Lions,0,Home
2024,Eagles,1,Home
2024,Cardinals,1,Home
2024,Broncos,1,Home
2024,Seahawks,0,Home
2024,Vikings,1,Home
2024,Raiders,0,Home
2024,Chargers,1,Home
2024,Chiefs,1,Home
2024,Ravens,1,Home
2024,Jets,0,Home
2024,Falcons,1,Home
2024,Bengals,1,Home
2024,Bears,0,Home
2024,Colts,1,Home
2024,Panthers,1,Home
2024,Commanders,1,Home
2024,Seahawks,0,Home
2024,Raiders,1,Home
2024,Bills,1,Home
2024,Dolphins,1,Home
2024,Cowboys,1,Home
2024,Packers,1,Home
2024,Steelers,0,Home
2024,Texans,0,Home
2024,Bears,0,Home
2024,Patriots,0,Home
2024,Bengals,1,Home
2024,Rams,1,Home
2024,Bills,1,Home
2024,Eagles,1,Home
2024,Saints,0,Home
2024,Buccaneers,1,Home
2024,Giants,1,Home
2024,Jaguars,1,Home
2024,Browns,0,Home
2024,Vikings,1,Home
2024,Commanders,1,Home
2024,49ers,0,Home
2024,Ravens,1,Home
2024,Steelers,0,Home
2024,Falcons,0,Home
2024,Packers,0,Home
2024,Titans,0,Home
2024,Eagles,1,Home
2024,Buccaneers,1,Home
2024,Patriots,1,Home
2024,Colts,1,Home
2024,Cowboys,0,Home
2024,Rams,0,Home
2024,Jets,1,Home
2024,Cardinals,1,Home
2024,Broncos,1,Home
2024,Raiders,0,Home
2024,Lions,1,Home
2024,Texans,1,Home
2024,Ravens,1,Home
2024,Bills,1,Home
2024,Eagles,1,Home
2024,Buccaneers,0,Home
2024,Rams,1,Home
2024,Chiefs,1,Home
2024,Lions,0,Home
2024,Eagles,1,Home
2024,Bills,1,Home
2024,Eagles,1,Home
2024,Chiefs,1,Home
2024,Eagles,1,Home
2025,Eagles,1,Home
2025,Chargers,1,Home
2025,Falcons,0,Home
2025,Browns,0,Home
2025,Colts,1,Home
2025,Patriots,0,Home
2025,Saints,0,Home
2025,Jets,0,Home
2025,Commanders,1,Home
2025,Jaguars,1,Home
2025,Seahawks,0,Home
2025,Broncos,1,Home
2025,Packers,1,Home
2025,Rams,1,Home
2025,Bills,1,Home
2025,Bears,0,Home
2025,Packers,1,Home
2025,Ravens,1,Home
2025,Steelers,0,Home
2025,Jets,0,Home
2025,Saints,0,Home
2025,Cowboys,1,Home
2025,Titans,0,Home
2025,Lions,1,Home
2025,Bengals,1,Home
2025,Dolphins,0,Home
2025,Colts,1,Home
2025,Cardinals,1,Home
2025,Chiefs,0,Home
2025,Vikings,0,Home
2025,Texans,0,Home
2025,Raiders,0,Home
2025,Bills,1,Home
2025,Commanders,1,Home
2025,Jaguars,1,Home
2025,Panthers,1,Home
2025,Buccaneers,1,Home
2025,Browns,1,Home
2025,Patriots,0,Home
2025,Vikings,1,Home
2025,Titans,0,Home
2025,Eagles,1,Home
2025,Chargers,1,Home
2025,Seahawks,1,Home
2025,Bears,1,Home
2025,49ers,1,Home
2025,Giants,0,Home
2025,Ravens,0,Home
2025,Cardinals,0,Home
2025,Steelers,1,Home
2025,Texans,1,Home
2025,Buccaneers,0,Home
2025,Giants,1,Home
2025,Lions,1,Home
2025,Bills,1,Home
2025,Falcons,1,Home
2025,Patriots,1,Home
2025,Rams,1,Home
2025,49ers,0,Home
2025,Chiefs,1,Home
2025,Raiders,0,Home
2025,Cowboys,0,Home
2025,Dolphins,1,Home
2025,Broncos,1,Home
2025,Rams,0,Home
2025,Browns,0,Home
2025,Ravens,0,Home
2025,Panthers,1,Home
2025,Eagles,0,Home
2025,Jets,0,Home
2025,Saints,1,Home
2025,Colts,1,Home
2025,Cardinals,0,Home
2025,Seahawks,0,Home
2025,Bengals,0,Home
2025,Chargers,0,Home
2025,Bills,0,Home
2025,Jaguars,1,Home
2025,Giants,1,Home
2025,Jets,0,Home
2025,Ravens,0,Home
2025,Panthers,1,Home
2025,Steelers,1,Home
2025,Jaguars,0,Home
2025,Dolphins,0,Home
2025,Saints,0,Home
2025,Colts,1,Home
2025,Raiders,1,Home
2025,Packers,1,Home
2025,Buccaneers,1,Home
2025,Chiefs,1,Home
2025,Falcons,1,Home
2025,Commanders,0,Home
2025,Bengals,1,Home
2025,Jaguars,0,Home
2025,Bears,1,Home
2025,Browns,1,Home
2025,Titans,0,Home
2025,Chiefs,1,Home
2025,Vikings,0,Home
2025,Jets,0,Home
2025,Broncos,1,Home
2025,Chargers,0,Home
2025,Cardinals,0,Home
2025,Cowboys,1,Home
2025,49ers,1,Home
2025,Lions,1,Home
2025,Seahawks,1,Home
2025,Chargers,1,Home
2025,Falcons,0,Home
2025,Bengals,0,Home
2025,Patriots,1,Home
2025,Eagles,1,Home
2025,Panthers,0,Home
2025,Ravens,1,Home
2025,Texans,1,Home
2025,Saints,0,Home
2025,Broncos,1,Home
2025,Colts,1,Home
2025,Steelers,0,Home
2025,Chiefs,1,Home
2025,Dolphins,0,Home
2025,Bengals,0,Home
2025,Lions,0,Home
2025,Packers,0,Home
2025,Titans,0,Home
2025,Patriots,1,Home
2025,Giants,0,Home
2025,Steelers,1,Home
2025,Texans,0,Home
2025,Raiders,0,Home
2025,Rams,1,Home
2025,Bills,1,Home
2025,Commanders,0,Home
2025,Cowboys,0,Home
2025,Broncos,1,Home
2025,Colts,1,Home
2025,Buccaneers,0,Home
2025,Texans,1,Home
2025,Jets,1,Home
2025,Panthers,0,Home
2025,Dolphins,1,Home
2025,Bears,1,Home
2025,Vikings,0,Home
2025,Seahawks,1,Home
2025,49ers,0,Home
2025,Commanders,0,Home
2025,Chargers,1,Home
2025,Packers,0,Home
2025,Patriots,1,Home
2025,Dolphins,1,Home
2025,Falcons,0,Home
2025,Bills,1,Home
2025,Titans,0,Home
2025,Vikings,0,Home
2025,Giants,0,Home
2025,Steelers,1,Home
2025,Jaguars,1,Home
2025,Cardinals,0,Home
2025,Rams,1,Home
2025,Browns,0,Home
2025,Broncos,1,Home
2025,Eagles,1,Home
2025,Raiders,0,Home
2025,Texans,1,Home
2025,Lions,1,Home
2025,Bears,1,Home
2025,Bengals,0,Home
2025,Packers,1,Home
2025,Titans,0,Home
2025,Chiefs,1,Home
2025,Ravens,1,Home
2025,Raiders,0,Home
2025,Cardinals,0,Home
2025,Cowboys,1,Home
2025,Saints,0,Home
2025,Rams,1,Home
2025,49ers,1,Home
2025,Lions,0,Home
2025,Cowboys,1,Home
2025,Ravens,0,Home
2025,Eagles,0,Home
2025,Browns,0,Home
2025,Titans,0,Home
2025,Colts,0,Home
2025,Dolphins,1,Home
2025,Jets,1,Home
2025,Buccaneers,1,Home
2025,Panthers,1,Home
2025,Seahawks,1,Home
2025,Steelers,0,Home
2025,Chargers,1,Home
2025,Commanders,0,Home
2025,Patriots,1,Home
2025,Lions,1,Home
2025,Falcons,0,Home
2025,Bills,1,Home
2025,Browns,0,Home
2025,Vikings,1,Home
2025,Jets,0,Home
2025,Buccaneers,0,Home
2025,Jaguars,1,Home
2025,Ravens,0,Home
2025,Raiders,0,Home
2025,Packers,1,Home
2025,Cardinals,0,Home
2025,Chiefs,0,Home
2025,Chargers,1,Home
2025,Buccaneers,0,Home
2025,Jaguars,1,Home
2025,Eagles,1,Home
2025,Giants,0,Home
2025,Texans,1,Home
2025,Patriots,0,Home
2025,Bengals,0,Home
2025,Bears,1,Home
2025,Chiefs,0,Home
2025,Broncos,1,Home
2025,Rams,1,Home
2025,Saints,1,Home
2025,49ers,1,Home
2025,Seahawks,1,Home
2025,Cowboys,0,Home
2025,Steelers,1,Home
2025,Seahawks,1,Home
2025,Commanders,0,Home
2025,Bears,1,Home
2025,Panthers,1,Home
2025,Giants,0,Home
2025,Saints,1,Home
2025,Dolphins,0,Home
2025,Cowboys,0,Home
2025,Browns,0,Home
2025,Titans,1,Home
2025,Broncos,0,Home
2025,Cardinals,0,Home
2025,Lions,0,Home
2025,Texans,1,Home
2025,Ravens,0,Home
2025,Colts,0,Home
2025,Commanders,0,Home
2025,Vikings,1,Home
2025,Chiefs,0,Home
2025,Chargers,0,Home
2025,Packers,0,Home
2025,Jets,0,Home
2025,Panthers,0,Home
2025,Colts,0,Home
2025,Dolphins,1,Home
2025,Browns,1,Home
2025,Titans,0,Home
2025,Bengals,1,Home
2025,Raiders,0,Home
2025,Bills,0,Home
2025,49ers,1,Home
2025,Falcons,1,Home
2025,Buccaneers,1,Home
2025,49ers,0,Home
2025,Falcons,1,Home
2025,Bengals,0,Home
2025,Vikings,1,Home
2025,Giants,1,Home
2025,Jaguars,1,Home
2025,Texans,1,Home
2025,Eagles,0,Home
2025,Rams,1,Home
2025,Patriots,1,Home
2025,Broncos,1,Home
2025,Bears,0,Home
2025,Bills,1,Home
2025,Raiders,1,Home
2025,Steelers,1,Home
2025,Panthers,0,Home
2025,Bears,1,Home
2025,Jaguars,0,Home
2025,Eagles,0,Home
2025,Patriots,1,Home
2025,Steelers,0,Home
2025,Broncos,1,Home
2025,Seahawks,1,Home
2025,Patriots,1,Home
2025,Bears,0,Home
2025,Broncos,0,Home
2025,Seahawks,1,Home
2025,Patriots,0,Home
2002,49ers,1,Away
2002,Colts,1,Away
2002,Cardinals,0,Away
2002,Lions,0,Away
2002,Eagles,0,Away
2002,Ravens,0,Away
2002,Chiefs,1,Away
2002,Chargers,1,Away
2002,Vikings,0,Away
2002,Jets,1,Away
2002,Falcons,0,Away
2002,Rams,0,Away
2002,Seahawks,0,Away
2002,Saints,1,Away
2002,Cowboys,0,Away
2002,Steelers,0,Away
2002,Packers,0,Away
2002,Buccaneers,1,Away
2002,Lions,0,Away
2002,Jaguars,1,Away
2002,Patriots,1,Away
2002,Titans,0,Away
2002,Bengals,0,Away
2002,Bears,1,Away
2002,Dolphins,1,Away
2002,Giants,1,Away
2002,Cardinals,1,Away
2002,Bills,1,Away
2002,Texans,0,Away
2002,Broncos,1,Away
2002,Raiders,1,Away
2002,Eagles,1,Away
2002,Colts,1,Away
2002,Cowboys,0,Away
2002,Chiefs,0,Away
2002,Saints,1,Away
2002,Jets,0,Away
2002,Browns,1,Away
2002,Panthers,1,Away
2002,Bills,0,Away
2002,Chargers,1,Away
2002,Commanders,0,Away
2002,Packers,1,Away
2002,Seahawks,0,Away
2002,Bengals,0,Away
2002,Rams,0,Away
2002,Bears,0,Away
2002,Saints,0,Away
2002,Panthers,0,Away
2002,Dolphins,0,Away
2002,Cowboys,1,Away
2002,Texans,0,Away
2002,Browns,0,Away
2002,Jets,0,Away
2002,Buccaneers,1,Away
2002,Giants,0,Away
2002,Patriots,0,Away
2002,Titans,0,Away
2002,Vikings,0,Away
2002,Broncos,0,Away
2002,Cardinals,1,Away
2002,Buccaneers,1,Away
2002,Raiders,1,Away
2002,Giants,1,Away
2002,Commanders,1,Away
2002,Bengals,0,Away
2002,Patriots,0,Away
2002,Steelers,0,Away
2002,Chiefs,1,Away
2002,Chargers,0,Away
2002,Rams,0,Away
2002,Eagles,0,Away
2002,Ravens,1,Away
2002,Packers,1,Away
2002,Bills,1,Away
2002,Saints,1,Away
2002,Falcons,1,Away
2002,Packers,1,Away
2002,Browns,0,Away
2002,Ravens,0,Away
2002,Panthers,0,Away
2002,Steelers,1,Away
2002,Lions,0,Away
2002,Jaguars,0,Away
2002,Raiders,0,Away
2002,Chiefs,0,Away
2002,Dolphins,1,Away
2002,49ers,1,Away
2002,Vikings,0,Away
2002,Jaguars,0,Away
2002,Bills,1,Away
2002,49ers,0,Away
2002,Broncos,1,Away
2002,Seahawks,0,Away
2002,Bears,0,Away
2002,Panthers,0,Away
2002,Texans,0,Away
2002,Chargers,1,Away
2002,Commanders,0,Away
2002,Buccaneers,0,Away
2002,Cowboys,0,Away
2002,Colts,0,Away
2002,Steelers,1,Away
2002,Buccaneers,1,Away
2002,Browns,1,Away
2002,Falcons,1,Away
2002,Lions,0,Away
2002,Raiders,0,Away
2002,Seahawks,1,Away
2002,Titans,1,Away
2002,Bears,0,Away
2002,Cardinals,0,Away
2002,Broncos,1,Away
2002,Texans,1,Away
2002,Colts,0,Away
2002,Giants,0,Away
2002,Ravens,0,Away
2002,Patriots,1,Away
2002,Eagles,1,Away
2002,Steelers,1,Away
2002,Cowboys,0,Away
2002,Titans,1,Away
2002,Vikings,0,Away
2002,Bengals,1,Away
2002,Jets,1,Away
2002,Commanders,1,Away
2002,Rams,1,Away
2002,49ers,1,Away
2002,Jaguars,0,Away
2002,Dolphins,0,Away
2002,Lions,0,Away
2002,Texans,0,Away
2002,Chargers,0,Away
2002,Giants,1,Away
2002,Colts,1,Away
2002,Falcons,0,Away
2002,Saints,1,Away
2002,Bengals,0,Away
2002,Commanders,0,Away
2002,Seahawks,1,Away
2002,Patriots,1,Away
2002,Chiefs,0,Away
2002,Dolphins,0,Away
2002,Raiders,1,Away
2002,Cardinals,0,Away
2002,Jaguars,1,Away
2002,Commanders,0,Away
2002,Packers,0,Away
2002,Bills,0,Away
2002,Cowboys,0,Away
2002,Steelers,0,Away
2002,Browns,1,Away
2002,Saints,0,Away
2002,49ers,0,Away
2002,Panthers,0,Away
2002,Jets,1,Away
2002,Ravens,0,Away
2002,Broncos,1,Away
2002,Patriots,0,Away
2002,Bears,0,Away
2002,Falcons,1,Away
2002,Rams,0,Away
2002,Bengals,0,Away
2002,Titans,0,Away
2002,Bills,0,Away
2002,Chargers,0,Away
2002,Vikings,0,Away
2002,Jaguars,0,Away
2002,Lions,0,Away
2002,Browns,1,Away
2002,Raiders,1,Away
2002,Chiefs,0,Away
2002,Packers,0,Away
2002,Giants,0,Away
2002,Colts,1,Away
2002,Eagles,1,Away
2002,Patriots,1,Away
2002,Commanders,0,Away
2002,Falcons,1,Away
2002,Titans,1,Away
2002,Cardinals,0,Away
2002,Steelers,1,Away
2002,Panthers,1,Away
2002,Ravens,1,Away
2002,Dolphins,0,Away
2002,Bears,0,Away
2002,Broncos,0,Away
2002,Texans,0,Away
2002,Rams,0,Away
2002,Seahawks,0,Away
2002,Buccaneers,0,Away
2002,Jets,0,Away
2002,Bengals,0,Away
2002,Giants,1,Away
2002,Falcons,0,Away
2002,Texans,1,Away
2002,Browns,1,Away
2002,Rams,0,Away
2002,Colts,0,Away
2002,49ers,1,Away
2002,Bills,0,Away
2002,Lions,0,Away
2002,Eagles,1,Away
2002,Saints,1,Away
2002,Broncos,0,Away
2002,Raiders,1,Away
2002,Vikings,0,Away
2002,Bears,0,Away
2002,Vikings,1,Away
2002,Ravens,1,Away
2002,Panthers,0,Away
2002,Commanders,0,Away
2002,Raiders,0,Away
2002,Seahawks,1,Away
2002,Colts,1,Away
2002,Jaguars,1,Away
2002,Jets,0,Away
2002,Chargers,0,Away
2002,Buccaneers,1,Away
2002,Chiefs,0,Away
2002,Cowboys,0,Away
2002,Packers,1,Away
2002,Cardinals,0,Away
2002,Patriots,0,Away
2002,Dolphins,0,Away
2002,49ers,1,Away
2002,Eagles,1,Away
2002,Texans,0,Away
2002,Titans,1,Away
2002,Chargers,0,Away
2002,Bears,0,Away
2002,Bills,0,Away
2002,Saints,0,Away
2002,Giants,1,Away
2002,Lions,0,Away
2002,Rams,0,Away
2002,Broncos,0,Away
2002,Browns,1,Away
2002,Jets,1,Away
2002,Steelers,1,Away
2002,Eagles,0,Away
2002,Chiefs,0,Away
2002,Titans,1,Away
2002,Cowboys,0,Away
2002,Ravens,0,Away
2002,Panthers,1,Away
2002,Bengals,0,Away
2002,Vikings,1,Away
2002,Falcons,0,Away
2002,Dolphins,0,Away
2002,Jaguars,0,Away
2002,Packers,0,Away
2002,Cardinals,0,Away
2002,Seahawks,1,Away
2002,Buccaneers,1,Away
2002,49ers,0,Away
2002,Colts,0,Away
2002,Falcons,1,Away
2002,Browns,0,Away
2002,Giants,0,Away
2002,Steelers,0,Away
2002,Falcons,0,Away
2002,49ers,0,Away
2002,Jets,0,Away
2002,Buccaneers,1,Away
2002,Titans,0,Away
2002,Raiders,0,Away
2003,Jets,0,Away
2003,Patriots,0,Away
2003,Broncos,1,Away
2003,Colts,1,Away
2003,Cardinals,0,Away
2003,Vikings,1,Away
2003,Chargers,0,Away
2003,Texans,1,Away
2003,Rams,0,Away
2003,Ravens,0,Away
2003,Jaguars,0,Away
2003,Bears,0,Away
2003,Saints,0,Away
2003,Falcons,1,Away
2003,Raiders,0,Away
2003,Buccaneers,1,Away
2003,Bills,1,Away
2003,Dolphins,1,Away
2003,Texans,0,Away
2003,49ers,0,Away
2003,Browns,0,Away
2003,Titans,0,Away
2003,Lions,0,Away
2003,Commanders,1,Away
2003,Steelers,0,Away
2003,Seahawks,1,Away
2003,Panthers,1,Away
2003,Bengals,0,Away
2003,Patriots,1,Away
2003,Broncos,1,Away
2003,Bears,0,Away
2003,Cowboys,1,Away
2003,Jaguars,0,Away
2003,Chiefs,1,Away
2003,Jets,0,Away
2003,Saints,0,Away
2003,Vikings,1,Away
2003,Steelers,1,Away
2003,Buccaneers,1,Away
2003,Packers,0,Away
2003,Rams,0,Away
2003,Giants,1,Away
2003,Ravens,1,Away
2003,Browns,1,Away
2003,Bills,0,Away
2003,Raiders,0,Away
2003,Jaguars,0,Away
2003,Patriots,0,Away
2003,Titans,1,Away
2003,Eagles,1,Away
2003,Cardinals,0,Away
2003,Bengals,1,Away
2003,49ers,0,Away
2003,Chiefs,1,Away
2003,Chargers,0,Away
2003,Cowboys,1,Away
2003,Falcons,0,Away
2003,Lions,0,Away
2003,Colts,1,Away
2003,Packers,1,Away
2003,Vikings,1,Away
2003,Dolphins,1,Away
2003,Titans,0,Away
2003,Broncos,0,Away
2003,Saints,0,Away
2003,Cardinals,0,Away
2003,Raiders,0,Away
2003,Bengals,0,Away
2003,Seahawks,0,Away
2003,Chargers,0,Away
2003,Commanders,0,Away
2003,Lions,0,Away
2003,Browns,1,Away
2003,Colts,1,Away
2003,Giants,0,Away
2003,Dolphins,1,Away
2003,Bears,0,Away
2003,Panthers,1,Away
2003,Buccaneers,1,Away
2003,Chiefs,1,Away
2003,Eagles,0,Away
2003,Raiders,0,Away
2003,Texans,0,Away
2003,Steelers,0,Away
2003,Bills,0,Away
2003,Ravens,1,Away
2003,49ers,0,Away
2003,Falcons,0,Away
2003,Titans,1,Away
2003,Eagles,1,Away
2003,Broncos,0,Away
2003,Packers,0,Away
2003,Ravens,0,Away
2003,Chargers,1,Away
2003,Saints,1,Away
2003,Patriots,1,Away
2003,Cowboys,1,Away
2003,Jets,1,Away
2003,Commanders,0,Away
2003,Buccaneers,0,Away
2003,Bears,0,Away
2003,Chiefs,1,Away
2003,Titans,1,Away
2003,Cowboys,0,Away
2003,Broncos,0,Away
2003,Rams,1,Away
2003,Seahawks,0,Away
2003,Browns,0,Away
2003,Giants,1,Away
2003,Panthers,1,Away
2003,Lions,0,Away
2003,49ers,0,Away
2003,Texans,0,Away
2003,Jets,0,Away
2003,Bills,0,Away
2003,Dolphins,1,Away
2003,Panthers,0,Away
2003,Jaguars,0,Away
2003,Saints,1,Away
2003,Chargers,0,Away
2003,Colts,1,Away
2003,Raiders,0,Away
2003,Giants,1,Away
2003,Steelers,0,Away
2003,Bengals,0,Away
2003,Commanders,0,Away
2003,Rams,0,Away
2003,Eagles,1,Away
2003,Packers,1,Away
2003,Patriots,1,Away
2003,Buccaneers,0,Away
2003,Colts,0,Away
2003,Seahawks,0,Away
2003,Falcons,1,Away
2003,Cardinals,0,Away
2003,Dolphins,0,Away
2003,Bears,0,Away
2003,Texans,0,Away
2003,Browns,0,Away
2003,Vikings,0,Away
2003,Bills,0,Away
2003,Jets,1,Away
2003,Ravens,0,Away
2003,Eagles,1,Away
2003,Falcons,0,Away
2003,Ravens,0,Away
2003,Commanders,0,Away
2003,Jaguars,0,Away
2003,Giants,0,Away
2003,Chiefs,0,Away
2003,Texans,1,Away
2003,Cardinals,0,Away
2003,Rams,1,Away
2003,Chargers,0,Away
2003,Jets,0,Away
2003,Vikings,0,Away
2003,Lions,0,Away
2003,Packers,1,Away
2003,Cowboys,0,Away
2003,Steelers,0,Away
2003,Patriots,1,Away
2003,Seahawks,0,Away
2003,Saints,0,Away
2003,Jaguars,0,Away
2003,Steelers,1,Away
2003,49ers,0,Away
2003,Panthers,0,Away
2003,Lions,0,Away
2003,Colts,1,Away
2003,Rams,1,Away
2003,Bears,1,Away
2003,Bengals,1,Away
2003,Raiders,0,Away
2003,Titans,1,Away
2003,Commanders,0,Away
2003,Giants,0,Away
2003,Packers,0,Away
2003,Dolphins,1,Away
2003,49ers,0,Away
2003,Falcons,0,Away
2003,Eagles,1,Away
2003,Bengals,1,Away
2003,Vikings,0,Away
2003,Patriots,1,Away
2003,Cardinals,0,Away
2003,Bills,1,Away
2003,Saints,1,Away
2003,Broncos,1,Away
2003,Chiefs,1,Away
2003,Browns,0,Away
2003,Buccaneers,0,Away
2003,Titans,0,Away
2003,Raiders,0,Away
2003,Cowboys,0,Away
2003,Bengals,0,Away
2003,Texans,0,Away
2003,Commanders,1,Away
2003,Buccaneers,1,Away
2003,Seahawks,0,Away
2003,Colts,1,Away
2003,Bears,0,Away
2003,Chargers,1,Away
2003,Cardinals,0,Away
2003,Jets,0,Away
2003,Chiefs,0,Away
2003,Dolphins,0,Away
2003,Panthers,0,Away
2003,Rams,1,Away
2003,Texans,0,Away
2003,Steelers,0,Away
2003,Jaguars,0,Away
2003,Seahawks,0,Away
2003,Vikings,0,Away
2003,Falcons,0,Away
2003,Bills,0,Away
2003,49ers,0,Away
2003,Lions,0,Away
2003,Ravens,0,Away
2003,Browns,0,Away
2003,Cowboys,1,Away
2003,Panthers,1,Away
2003,Packers,1,Away
2003,Giants,0,Away
2003,Eagles,1,Away
2003,Falcons,1,Away
2003,Chiefs,0,Away
2003,Patriots,1,Away
2003,Bengals,0,Away
2003,Titans,1,Away
2003,Saints,0,Away
2003,Lions,0,Away
2003,Giants,0,Away
2003,Ravens,1,Away
2003,Commanders,0,Away
2003,Dolphins,1,Away
2003,Chargers,0,Away
2003,49ers,1,Away
2003,Cardinals,0,Away
2003,Broncos,1,Away
2003,Packers,1,Away
2003,Bills,0,Away
2003,Seahawks,1,Away
2003,Eagles,1,Away
2003,Jaguars,0,Away
2003,Browns,1,Away
2003,Rams,0,Away
2003,Buccaneers,0,Away
2003,Bears,0,Away
2003,Jets,0,Away
2003,Cowboys,0,Away
2003,Colts,1,Away
2003,Panthers,1,Away
2003,Vikings,0,Away
2003,Raiders,0,Away
2003,Broncos,0,Away
2003,Steelers,0,Away
2003,Titans,1,Away
2003,Cowboys,0,Away
2003,Seahawks,0,Away
2003,Broncos,0,Away
2003,Panthers,1,Away
2003,Titans,0,Away
2003,Colts,1,Away
2003,Packers,0,Away
2003,Colts,0,Away
2003,Panthers,1,Away
2003,Panthers,0,Away
2004,Colts,0,Away
2004,Titans,1,Away
2004,Chargers,1,Away
2004,Buccaneers,0,Away
2004,Bengals,0,Away
2004,Seahawks,1,Away
2004,Raiders,0,Away
2004,Ravens,0,Away
2004,Lions,1,Away
2004,Jaguars,1,Away
2004,Cardinals,0,Away
2004,Cowboys,0,Away
2004,Giants,0,Away
2004,Falcons,1,Away
2004,Chiefs,0,Away
2004,Packers,1,Away
2004,49ers,0,Away
2004,Steelers,0,Away
